publishedAt,videoId,authorDisplayName,textDisplay,likeCount
2025-03-25T09:24:18Z,ygcodv_xrUE,@NirWan-u3r,Saya malah tidak pernah nonton si salim,0
2025-03-25T09:24:13Z,ygcodv_xrUE,@BataSalvatrucha-ks8vz,WS Mental Tempeeeeeeee,0
2025-03-25T09:24:11Z,ygcodv_xrUE,@WantiOnete-gl3fx,❤❤❤❤❤❤❤❤❤,0
2025-03-25T09:24:07Z,ygcodv_xrUE,@kelvinkusuma2759,"zaman dimana apa apa viral ada kejadian di vidioin di viralin, masa iya rendang 200kg pas di jarah gaada seorang pun vidioin kejadian tersebut",0
2025-03-25T09:24:07Z,ygcodv_xrUE,@yogatirtayanuar4454,"Makanya sudah jelas di setiap Agama apapun jika ingin berbuat baik (memberi bantuan dalam bentuk apapun) jangan pernah ada motivasi lain. Saat ini sudah banyak Content Creator yg menjadikan setiap perbuatan baik malah dijadikan konten demi nambah viewers, nambah followers dan nambah adsense pula. Jadi riya ga sih?",0
2025-03-25T09:24:06Z,ygcodv_xrUE,@primestudioposo7509,mas bobon masak di poso Sulteng,0
2025-03-25T09:24:01Z,ygcodv_xrUE,@CiloCute,"Kalau bukan bagian keahlian mu mas Will, mending pilih ranah yang lain aja dah",0
2025-03-25T09:24:01Z,ygcodv_xrUE,@binyamiin-n5h,"kalau settingan berarti bohong dong, kalau settingan mungkin buat cari sensasi atau iseng atau cari pengemar atau cari viewer atau jail atau gabut atau dll",0
2025-03-25T09:23:52Z,ygcodv_xrUE,@putraalammaulana6984,Willie real lil titit,0
2025-03-25T09:23:48Z,ygcodv_xrUE,@Deddy124,Tidak pernah masak eh bikin konten masak<br>Coba saja masak 2-4kg<br>Berapa lama tuh<br>Wajan Besar ?? Pengapian bagaimana ??,0
2025-03-25T09:23:32Z,ygcodv_xrUE,@sandihermana4873,"Bkin ngakak liat mas deddy kya ga kuat nahan ktwa pas lg nelpon sama s WS, bgitupun mas bobon jga sama😅🤭",0
2025-03-25T09:23:28Z,ygcodv_xrUE,@IDF-diapers-force,Undang  artis2 yg ngk setuju RUU TNI KLO berani,1
2025-03-25T09:23:20Z,ygcodv_xrUE,@HUKUMRIMBA22,Wilie Sallim bikin malu orang Palembang di mata indonesiaa 😂,0
2025-03-25T09:23:11Z,ygcodv_xrUE,@skytv9324,"Kesultanan Palembang juga sudah mengambil keputusan, menuntut permintaan Maaf secara langsung dari willy salim.",0
2025-03-25T09:23:10Z,ygcodv_xrUE,@CritterComedye,Keren king bobon,0
2025-03-25T09:23:08Z,ygcodv_xrUE,@yusufasmc3964,bon lu kok kalem sekarang,0
2025-03-25T09:23:02Z,ygcodv_xrUE,@LorenzoVuong,"Bener-bener solusi tepat, ♣🍫ＭＡＮＤＡＬＩＫＡ𝟟𝟟🍫♣ nggak pake lama!",0
2025-03-25T09:23:02Z,ygcodv_xrUE,@Agustianganz,Walaupun konten ini tidak bermanfaat tapi tetap bully Wili salim,0
2025-03-25T09:22:58Z,ygcodv_xrUE,@dinasakinah.12,"Apapun kegiatan kita,,supaya diniati dengan tulus dan ikhlas karna Allah...❤😊",0
2025-03-25T09:22:56Z,ygcodv_xrUE,@ZebyeZanknicca,"Willie Salim,niat mu fosting vidio, menghancurkan kota Palembang,dan ingat kau, kau akan tanggung akibatnya",0
2025-03-25T09:22:54Z,ygcodv_xrUE,@KhairulAnam-k5k,Willy Wily😂,0
2025-03-25T09:22:49Z,ygcodv_xrUE,@kaum03anoelty_official8,willi yg baik cuma willi wonka,0
2025-03-25T09:22:48Z,ygcodv_xrUE,@KEDAIMUSIKAWESOME,"Nongkrong Dimari Kepoin Orang Lagi Slek <a href=""UCkszU2WH9gy1mb0dV-11UJg/ssIfY7OFG5OykQOpn4CQCw""></a>",0
2025-03-25T09:22:48Z,ygcodv_xrUE,@erikkurniawan9141,Orng mp ngomong ngoceh sendiri ahhh kocak,0
2025-03-25T09:22:47Z,ygcodv_xrUE,@petani_moeda,Menye&quot;,0
2025-03-25T09:22:46Z,ygcodv_xrUE,@mr.horizon14,Konten isinya nipu wil wil,1
2025-03-25T09:22:44Z,ygcodv_xrUE,@Rands95,Om ded mau berkata KASAR cuma kasian masih BOCAH. 🤣🤣🤣,0
2025-03-25T09:22:44Z,ygcodv_xrUE,@evosesport8308,saya jga gasuka willi salim salim itu,0
2025-03-25T09:22:43Z,ygcodv_xrUE,@dianfrizkaoktaputra,"cokkk cokkkk mentolo tak pancal ae WS, salut sama bang bobon semoga kegiatan masak besar nya selalu sukses dan enak",0
2025-03-25T09:22:41Z,ygcodv_xrUE,@FaustoPeebles,"Tanpa ragu, 🐊M̲A̲N̲D̲A̲L̲I̲K̲A̲7̲7̲🐊 emang favorit semua orang.",0
2025-03-25T09:22:39Z,ygcodv_xrUE,@ramlan726ar3,Jawabannya willy muter-muter terus,0
2025-03-25T09:22:35Z,ygcodv_xrUE,@yuuhigh-ql8dd,Selama 26 THN umur gue !!!!!<br>Klo gue kebelet pengen boker atau kencing jangan kan makan kepikiran aja enggak lolllllllll😂😂😂.... Logika aja lu lagi nahan tapi lu malah makan 😮😅,0
2025-03-25T09:22:34Z,ygcodv_xrUE,@mamaekus6874,"Sudah jelas yang salah yang ngambil rendang, mungkin benar setingan mungkin benar cuma konten tapi wili tidak berniat jahat wili berniat baik,<br>Rendang buat di nikmatin bersama sama,<br>Kan rendang belum matang kenapa di ambil, lagian di situ banyak orang ada pak polisi lagi, bisa2nya rendang lolos di ambil,<br>Yang jelas yang salah yang ambil rendang tak tau adab",0
2025-03-25T09:22:34Z,ygcodv_xrUE,@FelicidadAndrade-r7v,"Banyak yang support ✌ᴍᴀɴᴅᴀʟɪᴋᴀ𝟕𝟕✌, berarti memang bagus.",133
2025-03-25T09:22:33Z,ygcodv_xrUE,@pepchannel8734,Mending willie segera mualaf biar aman,0
2025-03-25T09:22:28Z,ygcodv_xrUE,@kayukudesain,padahal kalo jujur settingan malah lebih aman. tapi kalo bilang bukan settingan seolah2 mengiyakan kalo  kalo itu makanan diambil gtu aja. padahal dgn membiarkan orang ngambil itu suatu kesengajaan  yg jahat dgn berpura pura tidak tahu kalo diambil padahal sengaja,0
2025-03-25T09:22:26Z,ygcodv_xrUE,@ConradBostic-h1s,"Kagum sama efektivitas ♣𝑴𝑨𝑵𝑫𝑨𝙇𝙄𝙆𝘼𝟕𝟕♣, beneran nggak ngecewain.",57
2025-03-25T09:22:25Z,ygcodv_xrUE,@tianatiaofficial3272,Gw yg udh nnton podcast ws sama smuel Christ ktwa aja😂😂,0
2025-03-25T09:22:23Z,ygcodv_xrUE,@RuebenAckley,Berasa punya asisten pribadi kalau pakai ✌ᴍᴀɴᴅᴀʟɪᴋᴀ𝟕𝟕✌.,0
2025-03-25T09:22:21Z,ygcodv_xrUE,@030_chanel,"Gini dah kalau memang si wili niat bikin konten masak dan berbagi pasti ada kamera yg standby di tempat masak, kalau daging hilang seharusnya ada video detik² warga berebut. Yg ada dipikiran saya itu hanya konten beli daging dan masak tapi tidak sampai matang karena masak rendang itu lama daging dibagi sebelum matang kemudan disuruh mematangkan di rumah masing²😂 tapi kok malah bilang daging hilang seolah menuduh warga palembang tidak bisa dipercaya😂 wili wili gw yakin chanel dia gak akan bertahan lebih dari 1 tahun lagi.",0
2025-03-25T09:22:20Z,ygcodv_xrUE,@Rizky-w1g,Muter&quot; Bet,0
2025-03-25T09:22:16Z,ygcodv_xrUE,@akmalshiva967,Gk paham sama penjelasan si willy muter2 gk jelas di situ2 aja,0
2025-03-25T09:22:07Z,ygcodv_xrUE,@mancingketengan5829,Terbaik pk Bobon 🎉🎉,0
2025-03-25T09:22:07Z,ygcodv_xrUE,@levisamsung4188,Mintaklah ado wong palembang dimano be berada yg kalau ketemu wili salim kasih bogem dikit,0
2025-03-25T09:22:05Z,ygcodv_xrUE,@borjuandi7751,Ah org bgni ni GK pernah bisa d pegang omongan FIX.. dengerus!! Konten GK berfaidah dan cuman bisa menguntungkan diri sndiri,0
2025-03-25T09:21:58Z,ygcodv_xrUE,@Blluesky01,"Dampaknya citra rendang makanan terenak no 1, malah jadi ngebekas di hati masnyarakat palembang",1
2025-03-25T09:21:48Z,ygcodv_xrUE,@novimanolipra9316,Wili mblunder😂,0
2025-03-25T09:21:46Z,ygcodv_xrUE,@andrewjulianto6589,Buat willie salim sebaiknya hati2 lah klo gak mw berubah. Kalo kerusuhan gw takutnya lu target utama karena banyak yang benci sama lu gw yakin😂,1
2025-03-25T09:21:45Z,ygcodv_xrUE,@FazaBejo-h1w,Gw kaga tau siapa si wili salim 🤣🤣🤣🤣🤣,0
2025-03-25T09:21:42Z,ygcodv_xrUE,@DomoniqueReese,"Nggak ragu lagi, bakal pake ♣🍫ＭＡＮＤＡＬＩＫＡ𝟟𝟟🍫♣ terus ke depannya.",0
2025-03-25T09:21:41Z,ygcodv_xrUE,@RogAsus-g1q,Setingan,0
2025-03-25T09:21:39Z,ygcodv_xrUE,@JoellenSantoyo,"Rekomendasi teman ternyata terbukti, 🐊M̲A̲N̲D̲A̲L̲I̲K̲A̲7̲7̲🐊 memang top!",0
2025-03-25T09:21:31Z,ygcodv_xrUE,@sobatasoy,willie salim tuh siapa lagi?,0
2025-03-25T09:21:26Z,ygcodv_xrUE,@PapaGemes-o1r,Sakit hati banget gua liat bangsa gua diadudomba antar suku dgn konten settingan yg mengeksploitasi kemiskinan &amp; rakyat yg kelaparan. Kalo tulus mau bantu ya TANPA KAMERA ! Bukan dikontenin buat cari viral &amp; cuan !!,0
2025-03-25T09:21:21Z,ygcodv_xrUE,@SteveDeboer,"Hebat, ✌ᴍᴀɴᴅᴀʟɪᴋᴀ𝟕𝟕✌ bisa diandalkan kapan aja.",0
2025-03-25T09:21:19Z,ygcodv_xrUE,@indahaulia4395,"Ga datang poadcast hanyalah alibi 😅, kalo di poadcast kan netizen bisa melihat mimik wajahnya dia berbohong atau tidak, bisa di liat dari telpon bicara dia berulang kali “ willy cuma mau ngasih yg terbaik “ maaf cuma opini gw",0
2025-03-25T09:21:13Z,ygcodv_xrUE,@zloymusikjp8307,"pdhl tinggal ngomong, &quot;iya ini setingan, buat naikin view, cuma sekenarionya dan penyampaiannya yang terlalu berlebihan sehingga menggiring opini publik untuk menjelekkan palembang&quot; slesai, malah ngedongeng A-Z",0
2025-03-25T09:21:12Z,ygcodv_xrUE,@sonyrinaldi2264,Hanya org goblok yg mau subscribe atau follow Willie salim,0
2025-03-25T09:21:12Z,ygcodv_xrUE,@Marapthon-YB,report aja gak sih akun willie salim,1
2025-03-25T09:21:10Z,ygcodv_xrUE,@BusterVick,Pingin tau rahasianya ♣🍫ＭＡＮＤＡＬＩＫＡ𝟟𝟟🍫♣ kok bisa se-efektif itu.,0
2025-03-25T09:21:09Z,ygcodv_xrUE,@nadiffairasmuhandi,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=451"">7:31</a>",0
2025-03-25T09:21:02Z,ygcodv_xrUE,@FaeKrueger,"Panduan 🐊M̲A̲N̲D̲A̲L̲I̲K̲A̲7̲7̲🐊 lengkap, jadi makin yakin!",0
2025-03-25T09:21:01Z,ygcodv_xrUE,@momentepic5258,"Apakah willie takut blunder lagi klau datang ke close the door, karna willie akan melawan dirinya sndiri wkkk",2
2025-03-25T09:21:01Z,ygcodv_xrUE,@imanjayawar,"Jujur ya,yang gue suka dari bobon santoso adalah,ketika dia tidak menyukai seseorang,dia terang&quot; an ,ga didepannya pura&quot; baik dibelakang nya sifatnya beda,tapi dibalik itu,bobon menginginkan jika yang orang tidak dia suka,gimana supaya suka,dia berusaha menyukai orang tersebut,seperti yang dia bilang tadi ke wilie salim,katanya &quot;gua dengan dia kalau ketemu berusaha menjadi diri gua seperti abang&quot; <br>~bobon santoso~.",388
2025-03-25T10:09:00Z,ygcodv_xrUE,@ZehaCreator,"@@imanjayawar engga bang itu namanya reverse psychology, tuh orang bertiga temenan semua.<br><br>Tujuan podcast ini buat ngehindari tuh kadal laut kenak kasus SARA.<br><br>disetup awalnya musuhan berseberang dan ujungnya baikan  buat nunjukin si kadal laut orang baik",8
2025-03-25T10:15:23Z,ygcodv_xrUE,@saifulyusof4101,Ngomong apa sih lu,3
2025-03-25T11:15:16Z,ygcodv_xrUE,@lmkiharzamzami9531,Wli mlah bikin konten masak di semarang 😂😂😂,1
2025-03-25T14:14:59Z,ygcodv_xrUE,@sellywulandari5415,"Gak sama sekali. Bobon udah ada podcast dgn densu, bisa di cek itu 1 tahun lalu. Dia dari podcast densu udah bilang gak suka dgn WS. Kebanyakan settingan soalnya si WS. ​@@ZehaCreator",3
2025-03-25T15:34:28Z,ygcodv_xrUE,@imanjayawar,"@@sellywulandari5415 Iyah betul,sama 1 lagi yg di podcast yt bang praz,bobon gasuka sama Jess no limit &amp; wilie salim,karna subscriber banyak,tapi isi gaada (KONTEN GABERMUTU)",4
2025-03-25T09:20:59Z,ygcodv_xrUE,@GladiatorPersatu-rj7mq,Tanpa menyadari WS adlah fans BS,0
2025-03-25T09:20:56Z,ygcodv_xrUE,@AmberAlfenReRe,Lihat saja Dari matanya si ws pas lagi ngomong mata” bohong,0
2025-03-25T09:20:51Z,ygcodv_xrUE,@wifilengkong3703,banyak drama,0
2025-03-25T09:20:49Z,ygcodv_xrUE,@muhammadfitra-s9b,itu rendang di udah acc ngasih. tapi dia pura2 itu hilang. 🤣🤣🤣 emang bangke tu willi. 😂😂😂,0
2025-03-25T09:20:46Z,ygcodv_xrUE,@atikaalzubeiryofficial0909,Baru aja gue cek postingan YouTube nya Willie tentang rendang tapi kok gak ada kontennya yaaa,0
2025-03-25T09:20:44Z,ygcodv_xrUE,@tianatiaofficial3272,trmksih ws untuk konten mu dipalembang bkin org berdosa krna mnghujat apalgi dbln puasa 😁 konten pemecah belah antar suku daerah. parah,0
2025-03-25T09:20:34Z,ygcodv_xrUE,@AngelDita-t8i,"Ibadah / amal dikontenin itu aja salah menurut agama.<br>Apalagi klo dari awal niatnya mmg sudah riya&#39;. Buat apa, gak ada gunananya, andaikata itu itu deal jadi dimakan, toh gak bakal barokah juga.",0
2025-03-25T09:20:33Z,ygcodv_xrUE,@Diashumble,😂😂,0
2025-03-25T09:20:29Z,ygcodv_xrUE,@AhmadRamsay,"Sering denger ♣𝑴𝑨𝑵𝑫𝑨𝙇𝙄𝙆𝘼𝟕𝟕♣, akhirnya tau kenapa populer.",0
2025-03-25T09:20:23Z,ygcodv_xrUE,@pekotwong,jadi orang jangan terlalu baik will kasian gw liat dia hahahaha tolong kalian damaikan la jgn nambah2 kasian dia,0
2025-03-25T09:20:18Z,ygcodv_xrUE,@Yudy-ij3up,"Makanya di dengar om.<br>Td kata itu Uda di rencanakan dr lama karna dia ada bngun mesjid <br>Sy bkn fans ny y,cm gk boleh lgsg memojokkan jg..ini pendapat pribadi ya.",0
2025-03-25T09:20:15Z,ygcodv_xrUE,@palulikat4144,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=2168"">36:08</a><br>bobon nanyain tujuan willie salim bikin konten ini dengan alasan apa?<br>apakah willie salim terinspirasi dari bobon atau karena tujuannya bikin si bobon panas?<br>willie salim said : sejujur jujurnya gue bikin konten ini, karena emang gue suka berbagi ya ko <br><br>perlu di garis bawahi ada kalimat yang ketinggalan disitu.<br>bang willie chill gue bantu koreksi. mungkin kalimat yang lebih tepat itu seperti ...<br><br>sejujur jujurnya gue bikin konten ini, karena emang gue suka bikin &quot;KONTEN&quot; berbagi ke orang.<br><br>nah Setuju kan kalo kayak gini kalimatnya?",276
2025-03-25T09:34:24Z,ygcodv_xrUE,@rexvinche1107,"Alah alah si ws mah udah bisa di tebak kek tipikal kebanyakan  conten creator kebelet view gede ya copas yg lagi rame , tau lah ya kiblatnya siapa 😂😂",18
2025-03-25T10:20:07Z,ygcodv_xrUE,@Phongphong87,Berbagi dengan harapan banyak yg nonton kontenya coek,3
2025-03-25T19:32:36Z,ygcodv_xrUE,@AnamJupe,stress,0
2025-03-25T22:31:48Z,ygcodv_xrUE,@ryanseidphysique,"Mungkin ada kesalahpahaman, saya tidak memihak satu sama lain. Semoga ada jalan keluar agar tidak meluas soal Rendang",5
2025-03-26T05:47:32Z,ygcodv_xrUE,@hansksuma2877,wkwkwkk kesel gw bang denger ddia ngomong gitu,0
2025-03-25T09:20:12Z,ygcodv_xrUE,@goplaychnl1880,"Oh ini rame ditiktok itu yak? Kasus maling rendang...? Willie ngomong ribet banget deh, kayaknya WS lebih senang punya masalah deh... dia senang di Up terus 😂",0
2025-03-25T09:20:09Z,ygcodv_xrUE,@suryana7595,Dugaan saya atau halusinasi saya Settingan didalam settingan,0
2025-03-25T09:20:06Z,ygcodv_xrUE,@jodi1982,Intinya cuma orang rakus yg saat daging belum Mateng udah diembat,0
2025-03-25T09:20:05Z,ygcodv_xrUE,@NingcikaliAli,"Brengsek gak ntuh,, sekelas lu aja ketipu om ded ternyata hbs masak besar disana,, <br>Saya harap bisa ditindak hukum aja si wili ini,, <br>Malu2in kota saya aja nih anak..",0
2025-03-25T09:20:04Z,ygcodv_xrUE,@oyyyyyyyyyyyyy,Palembang rohingya maling rendang,0
2025-03-25T09:20:00Z,ygcodv_xrUE,@faridpriyop.r.762,judul konten ini koq ngga menunjukkan smart people,0
2025-03-25T09:19:59Z,ygcodv_xrUE,@ersanmugiwara7388,Yang gw heran kok ada yang mau subscribe dia,0
2025-03-25T09:19:57Z,ygcodv_xrUE,@cinokinuya9301,"Mbuuuuuuulet ,kayak penjelasan unyilku ketika ketahuan salah mau tak marahin penjelasannya",0
2025-03-25T09:19:55Z,ygcodv_xrUE,@saniadyatma576,Ini willy Wonka?,0
2025-03-25T09:19:55Z,ygcodv_xrUE,@alexsanderhobby,"Udah bener, cukup Ngonten jual kesedihan aja, <br><br>sok sok&#39;n ngonten masak 🤣🤣🤣🤣",0
2025-03-25T09:19:53Z,ygcodv_xrUE,@sriandayani4680,Gue yang ga pernah nonton konten Willy,0
2025-03-25T09:19:51Z,ygcodv_xrUE,@sntrkrn,"yg q tangkep, ada niat yang lain, niatnya berbagi tapi ada keinginan untuk mengikuti yang viral dan tidak diimbangi dengan pengalaman, akhirnya ya begitu, kalau emang pengen berbagi beneran, yaa tak perlu memaksakan membuat hal yang belum dikuasai, dari tukang es teh, ikut ngonten berbagi ke tukang es teh yang lagi viral, jadi apa yang dirasain bobon yaa wajar. merasa ingin menyaingi bobon",4
2025-03-25T09:19:46Z,ygcodv_xrUE,@SarahAmelia-o6r,Kasian jg wili😢,0
2025-03-25T09:19:40Z,ygcodv_xrUE,@hozihozi4502,Will will,0
2025-03-25T09:19:31Z,ygcodv_xrUE,@azispamungkas4247,Kasih tutor mas bobon😅😅,0
2025-03-25T09:19:20Z,ygcodv_xrUE,@asroryrizal7417,DARI JAMAN DIA MUNCUL ...  SAYA SUDAH GAK SUKA,0
2025-03-25T09:19:19Z,ygcodv_xrUE,@UDINGEMOY95,BOBON keren banget menjelaskan nya 😎😎,0
2025-03-25T09:19:18Z,ygcodv_xrUE,@Dheraa_1312,Dr awal willy keluar dah gak suka,0
2025-03-25T09:19:11Z,ygcodv_xrUE,@rianingsih9285,Tim Bobon 1000%,0
2025-03-25T09:19:00Z,ygcodv_xrUE,@YjugaY,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1299"">21:39</a> willi Labil om",0
2025-03-25T09:18:57Z,ygcodv_xrUE,@wiliamhartono4910,tolong periksa kejiwaan ni orng...😅,0
2025-03-25T09:18:50Z,ygcodv_xrUE,@FGet249,knp di kasih panggung org begitu sih wkwk kocak lets go dukung bobon buat masak yg paling proper untuk masak besar saat ini bobon,0
2025-03-25T09:18:41Z,ygcodv_xrUE,@pejuangtangguh7309,Belit,0
2025-03-25T09:18:41Z,ygcodv_xrUE,@aggishardiana,The next Code👤 !!!!<br>Boikot ajah jgn sampe menginjak tanah palembang lagi !!!!,0
2025-03-25T09:18:39Z,ygcodv_xrUE,@legacykt9953,"Gua dukung Tuntut si setingan, bravo warga palembang secara keseluruhan bahkan yg tidak hadir, lalu terkena imbasnya.. ❤",0
2025-03-25T09:18:37Z,ygcodv_xrUE,@DShieldNicolla,"Kalau bisa suka sama model willy salim, ga beres otaknya",0
2025-03-25T09:18:36Z,ygcodv_xrUE,@Petualangujung,Bahas UU perampasan aset koruptor kpan di sahkan dong hadeh 😂,0
2025-03-25T09:18:35Z,ygcodv_xrUE,@saslah8919,RUU TNI terlupakan well,0
2025-03-25T09:18:26Z,ygcodv_xrUE,@sahrilhanapi3064,mungkin masak yang di Semarang pengalihan isu biar pada percaya lagi ama dia,1
2025-03-25T09:18:25Z,ygcodv_xrUE,@niko7873,&quot;Jangan utamakan Konten di atas segala-galanya&quot; <b>Kelasss boy</b>,0
2025-03-25T09:18:24Z,ygcodv_xrUE,@iam.aan_19,"Dari dulu emg ga pernah suka sm willy salim, konten²nya isinya sampah",0
2025-03-25T09:18:22Z,ygcodv_xrUE,@handeneskece,"Terimakasih om Dady dan mas bohon , sudah berusaha memperbaiki nama palembang, saya warga palembang sangat berterimakasih atas ada nya konten ini , sekali lagi trimakasih ❤❤",0
2025-03-25T09:18:22Z,ygcodv_xrUE,@Feli-fyl,WS lo blm kenal wong kito hadeuuhh bae bae lo di jalan.,0
2025-03-25T09:18:19Z,ygcodv_xrUE,@KaliaMelati,Khusus orang jawa gak usah lah kalian sampe gak pake logika..tuh dengerin si willy si tukang kimmick,0
2025-03-25T09:18:18Z,ygcodv_xrUE,@devijv1441,kalian berdua kollab dong <br>duo mualaf masak besar Yukk bisa yukkk,0
2025-03-25T09:18:01Z,ygcodv_xrUE,@basukirahmat5182,Liat ekspresi bobon pas telfonan seakan² ingin teriak &quot;BULLSHIT&quot;,0
2025-03-25T09:18:01Z,ygcodv_xrUE,@Adamyudistiranew,Di akhir dia nanya ini beneran di podcase om.. oh ws pura² ga tau.. dia tu tau aja lagi podcase makanya ngomong panjang lebar,0
2025-03-25T09:18:00Z,ygcodv_xrUE,@Ryan.Wahyu.S,Gua ngikutin bobon dari jaman konten konten gak jelas sampek sekrg berubah ke hal yang lebih baik gua lebih respek bobon,0
2025-03-25T09:17:51Z,ygcodv_xrUE,@kwelekop5161,masalah dengan sdm rendah gk bakal selesai selesai🗿,0
2025-03-25T09:17:40Z,ygcodv_xrUE,@kyannovitasari2008,Setingan ini mah tp fatal bngettt loe willl,0
2025-03-25T09:17:38Z,ygcodv_xrUE,@malikibrahim5642,apa ini pengalihan isu RUU TNI 🤣,0
2025-03-25T09:17:32Z,ygcodv_xrUE,@assepm,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=2020"">33:40</a>  ya ga nasi sama telur jugaa, ada yang lebih simple dari rendang sattt",0
2025-03-25T09:17:31Z,ygcodv_xrUE,@4030yes,Kalian semua tahu ga sih? Willie Salim malah bikin konten makan besar lagi di Semarang. Dimana dia udah belajar dari sebelumnya. Apa gak semakin gila hujatan netizen ke Palembang? Ada gila-gilanya emang,19
2025-03-25T09:52:29Z,ygcodv_xrUE,@tianatiaofficial3272,Dan itu trjdi😢,0
2025-03-25T09:17:24Z,ygcodv_xrUE,@nieken6567,"Saya orang palembang, lahir dipalembang hidup sampai skrg umurku 26th di palembang. Sebelumnya saya gatau dgn isu ini wkwk pas tau ini jadi &quot;lah.. kok gini&quot; skrg pun saya masih bodo amat, mau diseriusin tp ngerasa gaperlu . Antara mau ketawa sama &quot;apaan sih..&quot; . Setau saya selama saya hidup, orang palembang adalah orang yg cuek dan selalu menerapkan pikiran &quot;mendang mending&quot;.<br><br>Jadi kecik nian kemungkinan untuk wong palembang cak itu 😭🥲 apolagi kalo di BKB🤣 dak jaoh².. wong yg kesano kalo dak nyari nafkah yoh destinasi atau cuma nogkrong. <br><br>jadi bahan konten atau tidak yg saya tau orang palembang jauhh sekali dari apa yg terlihat di konten tersebut.",1
2025-03-25T09:17:19Z,ygcodv_xrUE,@zloymusikjp8307,"willy kalo ditanya ga to the point jawabnya, banyakan mikir alasan",0
2025-03-25T09:17:14Z,ygcodv_xrUE,@Hakuoro007,"bapak dan ibu itu pentingnya pendidikan di rumah atau keluarga sebelum menyekolahkan anak kalian ke sekolah, bahkan kalaupun kalian sekolahkan anak kalian di sekolah mahal dengan embel2 sekolah internasional tidak bisa mendidik anak kalian tentang norma-norma dalam kehidupan.kalau hanya lepas tangan saja ke sekolah itulah bentuknya, dia tidak paham bagaimana dampak apa yang ditimbulkan oleh perbuatannya, jika sudah seperti ini dimohonkan kepada orang tua-nya atau keluarga terdekatnya untuk membimbing dan mendisiplinkan anak tersebut agar perbuatan keji/hinanya itu tidak lagi diulangi dan paham bahwa dia itu melakukan kesalahan yang merugikan bahkan bisa mencelakai seseorang atau bahkan banyak orang.<br><br>pendidikan anak itu sampai anda meninggal dan dikuburkan, selama masih bernafas dan menyampaikan suara/isyarat, mendidik dan mendisiplinkan anak adalah kewajiban orang tua.",0
2025-03-25T09:17:09Z,ygcodv_xrUE,@SellaPutriUtami-rd9iq,Maaf bang Willie. Saya lebih percaya. Masakan anda gagal. Jd anda bikin drama seperti itu biar acaranya cpt selesai. Maaf saya sebagai orang Palembang sangat menyayangkan hujatan orang-orang yg diawali dari postingan anda bercaption rendang hilang.,0
2025-03-25T09:17:08Z,ygcodv_xrUE,@indeawg3836,"Anjir cowok itu bilang gw, aku, saya bukan sebut nama sendiri, anjirlah",5
2025-03-25T09:28:40Z,ygcodv_xrUE,@christianstewardgrace8828,Kelainan si ws haus validasi,0
2025-03-25T09:17:08Z,ygcodv_xrUE,@maswawan984,Ngeneki munguho anak ku muleh ng omah tak tamperi.<br>.. canda tamperii 😅😅,0
2025-03-25T09:17:02Z,ygcodv_xrUE,@cleanandnew6746,Kurng jentel agus salim😂,0
2025-03-25T09:16:57Z,ygcodv_xrUE,@HeruPrasetyo-e3f,Siapa di sini yg gak pernah nonton kontennya Deddy CorBUZZER..?,1
2025-03-25T09:16:56Z,ygcodv_xrUE,@peacehappy7104,"<a href=""https://www.youtube.com/watch?v=ygcodv_xrUE&amp;t=1548"">25:48</a> MANTAB BOBON. BENER BGT. NGASIH BUKAN DENGAN HATI, TP CUMA KONTE DAN CUAN. JDNYA KYK DIA ITU.",1
2025-03-25T09:16:53Z,ygcodv_xrUE,@rickywijaya291,Kita paham lah warga Indonesia muda tergiring opini yg gak mikir arah l kedua pihak  asal comen asal nilai video,0
2025-03-25T09:16:52Z,ygcodv_xrUE,@AwaluddinYmw,"Ju²r kali kau bang ngomong jadi org, aku rispec sama bang bobon",0
2025-03-25T09:16:35Z,ygcodv_xrUE,@abdurozak7018,"bocil banyak drama jelas setingan semua, banyak banget kejanggalan  yg terutama ekspresi kagetnya tidak menjiwai🤣🤣 kan ada tim yg memvidiokan kenapa harus kaget kalau rendangny hilang",0
2025-03-25T09:16:34Z,ygcodv_xrUE,@meilisaaa_,"awalnya netral aja, dr warganya ada salah, dr willy nya jg salah kurang persiapan, tapi pas liat video klarifikasi nya, mala nyertain cuplikan video yg bkin plmbg makin di hujat, gw benci bgt liat nya, minta maaf tapi ga tulus bgt itumah kesannya",0
2025-03-25T09:16:34Z,ygcodv_xrUE,@mhmmdryzal1638,"rendang masih di kuali semuaa tuh dan di kelilingi banyak banget tuh warga bisa bisanya ditinggal begitu saja , logika aja sih lu kan kebelet trus lu malah lari ke mobil makan?😂 Ada ada aja nih bocah kelakuan nyaa",1
2025-03-25T09:16:29Z,ygcodv_xrUE,@hitambiru,"sitback and relax guys, setelah hiruk pikuk drama korea mari kita nikmati series terbaru dari drama cina ini.",0
